场站名称,时间, 辐照强度(Wh/㎡), 全场功率(kW), 环境温度(℃)
常州普利司通,2018-06-11 03:15:00,0.0,0.0,21.100000381469727
常州普利司通,2018-06-11 03:20:00,0.0,0.0,21.100000381469727
常州普利司通,2018-06-11 03:25:00,0.0,0.0,21.100000381469727
常州普利司通,2018-06-11 03:30:00,0.0,0.0,21.100000381469727
常州普利司通,2018-06-11 03:35:00,0.0,0.0,21.0
常州普利司通,2018-06-11 03:40:00,0.0,0.0,21.0
常州普利司通,2018-06-11 03:45:00,0.0,0.0,21.0
常州普利司通,2018-06-11 03:50:00,0.0,0.0,20.899999618530273
常州普利司通,2018-06-11 03:55:00,0.0,0.0,20.80000114440918
常州普利司通,2018-06-11 04:00:00,0.0,0.0,20.80000114440918
常州普利司通,2018-06-11 04:05:00,0.0,0.0,20.700000762939453
常州普利司通,2018-06-11 04:10:00,0.0,0.0,20.700000762939453
常州普利司通,2018-06-11 04:15:00,0.0,0.0,20.600000381469727
常州普利司通,2018-06-11 04:20:00,0.0,0.0,20.700000762939453
常州普利司通,2018-06-11 04:25:00,0.0,0.0,20.600000381469727
常州普利司通,2018-06-11 04:30:00,0.0,0.0,20.700000762939453
常州普利司通,2018-06-11 04:35:00,0.0,0.0,20.600000381469727
常州普利司通,2018-06-11 04:40:00,0.0,0.0,20.5
常州普利司通,2018-06-11 04:45:00,0.0,0.0,20.5
常州普利司通,2018-06-11 04:50:00,0.0,11.0,20.5
常州普利司通,2018-06-11 04:55:00,0.0,0.0,20.600000381469727
常州普利司通,2018-06-11 05:00:00,0.0,11.0,20.600000381469727
常州普利司通,2018-06-11 05:05:00,0.0,16.0,20.600000381469727
常州普利司通,2018-06-11 05:10:00,0.0,18.142099998891354,20.600000381469727
常州普利司通,2018-06-11 05:15:00,0.0,72.36229999363422,20.700000762939453
常州普利司通,2018-06-11 05:20:00,0.0,86.41219998896122,20.80000114440918
常州普利司通,2018-06-11 05:25:00,6.0,102.8566999733448,20.80000114440918
常州普利司通,2018-06-11 05:30:00,14.0,120.33999997377396,20.899999618530273
常州普利司通,2018-06-11 05:35:00,24.0,137.57300001382828,20.899999618530273
常州普利司通,2018-06-11 05:40:00,33.0,161.04069995880127,20.899999618530273
常州普利司通,2018-06-11 05:45:00,39.0,172.26979994773865,21.0
常州普利司通,2018-06-11 05:50:00,46.0,188.61489987373352,21.100000381469727
常州普利司通,2018-06-11 05:55:00,55.0,211.0430998802185,21.100000381469727
常州普利司通,2018-06-11 06:00:00,68.0,239.56139981746674,21.200000762939453
常州普利司通,2018-06-11 06:05:00,80.0,264.9006999731064,21.30000114440918
常州普利司通,2018-06-11 06:10:00,88.0,283.24659991264343,21.399999618530273
常州普利司通,2018-06-11 06:15:00,103.0,306.74169969558716,21.5
常州普利司通,2018-06-11 06:20:00,116.0,350.159099817276,21.5
常州普利司通,2018-06-11 06:25:00,131.0,385.9249997138977,21.600000381469727
常州普利司通,2018-06-11 06:30:00,150.0,429.6051998138428,21.700000762939453
常州普利司通,2018-06-11 06:35:00,156.0,454.15569972991943,21.80000114440918
常州普利司通,2018-06-11 06:40:00,166.0,468.7469000816345,22.0
常州普利司通,2018-06-11 06:45:00,183.0,508.47979974746704,22.100000381469727
常州普利司通,2018-06-11 06:50:00,203.0,545.3509998321533,22.30000114440918
常州普利司通,2018-06-11 06:55:00,214.0,572.2166996002197,22.5
常州普利司通,2018-06-11 07:00:00,230.0,611.987699508667,22.700000762939453
常州普利司通,2018-06-11 07:05:00,243.0,637.8542995452881,22.80000114440918
常州普利司通,2018-06-11 07:10:00,261.0,674.964599609375,22.899999618530273
常州普利司通,2018-06-11 07:15:00,276.0,699.9158997535706,22.899999618530273
常州普利司通,2018-06-11 07:20:00,296.0,744.1364994049072,23.100000381469727
常州普利司通,2018-06-11 07:25:00,303.0,781.2672996520996,23.200000762939453
常州普利司通,2018-06-11 07:30:00,329.0,841.2782001495361,23.200000762939453
常州普利司通,2018-06-11 07:35:00,339.0,871.418399810791,23.399999618530273
常州普利司通,2018-06-11 07:40:00,364.0,885.8642997741699,23.5
常州普利司通,2018-06-11 07:45:00,360.0,905.3212995529175,23.80000114440918
常州普利司通,2018-06-11 07:50:00,389.0,971.1074991226196,23.899999618530273
常州普利司通,2018-06-11 07:55:00,414.0,1000.6089000701904,23.899999618530273
常州普利司通,2018-06-11 08:00:00,416.0,1004.9975986480713,24.200000762939453
常州普利司通,2018-06-11 08:05:00,451.0,1062.1421995162964,24.200000762939453
常州普利司通,2018-06-11 08:10:00,444.0,1067.1941986083984,24.399999618530273
常州普利司通,2018-06-11 08:15:00,457.0,1087.7125988006592,24.5
常州普利司通,2018-06-11 08:20:00,501.0,1151.0386991500854,24.80000114440918
常州普利司通,2018-06-11 08:25:00,519.0,1216.592999458313,25.0
常州普利司通,2018-06-11 08:30:00,521.0,1179.0962991714478,25.0
常州普利司通,2018-06-11 08:35:00,548.0,1227.820598602295,25.200000762939453
常州普利司通,2018-06-11 08:40:00,545.0,1245.5424995422363,25.5
常州普利司通,2018-06-11 08:45:00,557.0,1275.5915994644165,25.600000381469727
常州普利司通,2018-06-11 08:50:00,589.0,1328.8455982208252,25.700000762939453
常州普利司通,2018-06-11 08:55:00,592.0,1353.6500988006592,25.700000762939453
常州普利司通,2018-06-11 09:00:00,605.0,1353.5611991882324,25.700000762939453
常州普利司通,2018-06-11 09:05:00,627.0,1401.748498916626,25.899999618530273
常州普利司通,2018-06-11 09:10:00,630.0,1412.872200012207,26.0
常州普利司通,2018-06-11 09:15:00,662.0,1455.4174995422363,26.0
常州普利司通,2018-06-11 09:20:00,685.0,1446.2972984313965,26.0
常州普利司通,2018-06-11 09:25:00,710.0,1547.5020999908447,26.200000762939453
常州普利司通,2018-06-11 09:30:00,680.0,1446.7526988983154,26.399999618530273
常州普利司通,2018-06-11 09:35:00,701.0,1544.0559997558594,26.399999618530273
常州普利司通,2018-06-11 09:40:00,701.0,1528.4720993041992,26.5
常州普利司通,2018-06-11 09:45:00,721.0,1570.8689002990723,26.5
常州普利司通,2018-06-11 09:50:00,746.0,1601.8689002990723,26.80000114440918
常州普利司通,2018-06-11 09:55:00,743.0,1562.831699371338,26.600000381469727
常州普利司通,2018-06-11 10:00:00,742.0,1607.4283981323242,26.600000381469727
常州普利司通,2018-06-11 10:05:00,774.0,1671.8615989685059,26.80000114440918
常州普利司通,2018-06-11 10:10:00,788.0,1692.2516994476318,26.700000762939453
常州普利司通,2018-06-11 10:15:00,772.0,1572.2516994476318,27.30000114440918
常州普利司通,2018-06-11 10:20:00,749.0,1529.3253993988037,27.600000381469727
常州普利司通,2018-06-11 10:25:00,781.0,1555.0915985107422,27.200000762939453
常州普利司通,2018-06-11 10:30:00,760.0,1610.7956981658936,27.700000762939453
常州普利司通,2018-06-11 10:35:00,805.0,1693.382999420166,27.5
常州普利司通,2018-06-11 10:40:00,780.0,1549.660099029541,27.30000114440918
常州普利司通,2018-06-11 10:45:00,807.0,1687.2574005126953,27.5
常州普利司通,2018-06-11 10:50:00,818.0,1734.3382987976074,27.700000762939453
常州普利司通,2018-06-11 10:55:00,830.0,1742.2432975769043,27.5
常州普利司通,2018-06-11 11:00:00,824.0,1629.9783973693848,27.700000762939453
常州普利司通,2018-06-11 11:05:00,818.0,1694.26070022583,27.600000381469727
常州普利司通,2018-06-11 11:10:00,808.0,1630.8594989776611,28.0
常州普利司通,2018-06-11 11:15:00,760.0,1697.1826972961426,28.399999618530273
常州普利司通,2018-06-11 11:20:00,784.0,1698.7581996917725,27.899999618530273
常州普利司通,2018-06-11 11:25:00,834.0,1727.5090980529785,28.200000762939453
常州普利司通,2018-06-11 11:30:00,790.0,1641.682897567749,28.0
常州普利司通,2018-06-11 11:35:00,869.0,1771.6038990020752,28.30000114440918
常州普利司通,2018-06-11 11:40:00,828.0,1686.053997039795,28.30000114440918
常州普利司通,2018-06-11 11:45:00,825.0,1691.1089973449707,28.399999618530273
常州普利司通,2018-06-11 11:50:00,821.0,1670.608497619629,28.899999618530273
常州普利司通,2018-06-11 11:55:00,836.0,1726.5499992370605,28.899999618530273
常州普利司通,2018-06-11 12:00:00,828.0,1752.2335987091064,29.0
常州普利司通,2018-06-11 12:05:00,821.0,1699.2335987091064,29.200000762939453
常州普利司通,2018-06-11 12:10:00,854.0,1828.6556987762451,29.399999618530273
常州普利司通,2018-06-11 12:15:00,821.0,1676.2978992462158,29.200000762939453
常州普利司通,2018-06-11 12:20:00,781.0,1643.8788986206055,29.80000114440918
常州普利司通,2018-06-11 12:25:00,843.0,1793.9357986450195,29.700000762939453
常州普利司通,2018-06-11 12:30:00,818.0,1667.61909866333,29.30000114440918
常州普利司通,2018-06-11 12:35:00,824.0,1682.7553997039795,29.700000762939453
常州普利司通,2018-06-11 12:40:00,814.0,1668.503999710083,29.600000381469727
常州普利司通,2018-06-11 12:45:00,826.0,1708.5697975158691,29.30000114440918
常州普利司通,2018-06-11 12:50:00,831.0,1717.639398574829,29.80000114440918
常州普利司通,2018-06-11 12:55:00,817.0,1704.978099822998,29.600000381469727
常州普利司通,2018-06-11 13:00:00,745.0,1665.1661987304688,29.899999618530273
常州普利司通,2018-06-11 13:05:00,824.0,1675.6557998657227,30.200000762939453
常州普利司通,2018-06-11 13:10:00,811.0,1698.7262992858887,30.200000762939453
常州普利司通,2018-06-11 13:15:00,811.0,1720.9791984558105,30.399999618530273
常州普利司通,2018-06-11 13:20:00,781.0,1606.8184986114502,30.30000114440918
常州普利司通,2018-06-11 13:25:00,824.0,1707.9193992614746,30.399999618530273
常州普利司通,2018-06-11 13:30:00,780.0,1630.8994979858398,30.5
常州普利司通,2018-06-11 13:35:00,770.0,1619.0763988494873,30.600000381469727
常州普利司通,2018-06-11 13:40:00,787.0,1643.2615985870361,30.700000762939453
常州普利司通,2018-06-11 13:45:00,794.0,1658.889799118042,30.30000114440918
常州普利司通,2018-06-11 13:50:00,792.0,1651.582498550415,30.600000381469727
常州普利司通,2018-06-11 13:55:00,774.0,1639.2816982269287,31.0
常州普利司通,2018-06-11 14:00:00,756.0,1583.8027992248535,30.600000381469727
常州普利司通,2018-06-11 14:05:00,749.0,1612.9879989624023,31.0
常州普利司通,2018-06-11 14:10:00,730.0,1551.8374996185303,31.399999618530273
常州普利司通,2018-06-11 14:15:00,723.0,1546.685998916626,30.899999618530273
常州普利司通,2018-06-11 14:20:00,731.0,1567.0835990905762,30.899999618530273
常州普利司通,2018-06-11 14:25:00,706.0,1548.4696979522705,31.0
常州普利司通,2018-06-11 14:30:00,685.0,1500.078598022461,31.100000381469727
常州普利司通,2018-06-11 14:35:00,695.0,1475.9570980072021,30.700000762939453
常州普利司通,2018-06-11 14:40:00,674.0,1475.721300125122,31.0
常州普利司通,2018-06-11 14:45:00,655.0,1439.0997982025146,31.399999618530273
常州普利司通,2018-06-11 14:50:00,646.0,1419.106300354004,31.0
常州普利司通,2018-06-11 14:55:00,631.0,1398.206398010254,31.399999618530273
常州普利司通,2018-06-11 15:00:00,616.0,1353.4526996612549,31.30000114440918
常州普利司通,2018-06-11 15:05:00,606.0,1343.0955982208252,31.399999618530273
常州普利司通,2018-06-11 15:10:00,607.0,1354.8402996063232,31.399999618530273
常州普利司通,2018-06-11 15:15:00,593.0,1329.5047988891602,31.399999618530273
常州普利司通,2018-06-11 15:20:00,576.0,1279.7533988952637,31.0
常州普利司通,2018-06-11 15:25:00,568.0,1272.206398010254,31.0
常州普利司通,2018-06-11 15:30:00,541.0,1223.6581993103027,31.30000114440918
常州普利司通,2018-06-11 15:35:00,538.0,1212.829797744751,31.399999618530273
常州普利司通,2018-06-11 15:40:00,520.0,1194.9037990570068,31.200000762939453
常州普利司通,2018-06-11 15:45:00,501.0,1140.5399990081787,31.200000762939453
常州普利司通,2018-06-11 15:50:00,493.0,1126.7187995910645,31.0
常州普利司通,2018-06-11 15:55:00,472.0,1077.8620986938477,31.100000381469727
常州普利司通,2018-06-11 16:00:00,452.0,1038.891098022461,31.30000114440918
常州普利司通,2018-06-11 16:05:00,442.0,1014.2195987701416,31.600000381469727
常州普利司通,2018-06-11 16:10:00,430.0,1000.2797994613647,31.700000762939453
常州普利司通,2018-06-11 16:15:00,416.0,969.0309991836548,31.399999618530273
常州普利司通,2018-06-11 16:20:00,395.0,920.3388986587524,31.399999618530273
常州普利司通,2018-06-11 16:25:00,386.0,903.9674987792969,31.30000114440918
常州普利司通,2018-06-11 16:30:00,367.0,872.5108995437622,31.700000762939453
常州普利司通,2018-06-11 16:35:00,344.0,817.1357984542847,31.399999618530273
常州普利司通,2018-06-11 16:40:00,330.0,778.7355995178223,31.700000762939453
常州普利司通,2018-06-11 16:45:00,313.0,745.8245000839233,31.5
常州普利司通,2018-06-11 16:50:00,307.0,725.8900995254517,31.5
常州普利司通,2018-06-11 16:55:00,282.0,666.3015995025635,31.600000381469727
常州普利司通,2018-06-11 17:00:00,271.0,648.4468994140625,31.399999618530273
常州普利司通,2018-06-11 17:05:00,239.0,586.4179992675781,31.600000381469727
常州普利司通,2018-06-11 17:10:00,219.0,527.5588998794556,31.600000381469727
常州普利司通,2018-06-11 17:15:00,193.0,510.175799369812,31.5
常州普利司通,2018-06-11 17:20:00,202.0,504.94329929351807,31.30000114440918
常州普利司通,2018-06-11 17:25:00,177.0,449.73849964141846,31.200000762939453
常州普利司通,2018-06-11 17:30:00,172.0,427.7848997116089,31.0
常州普利司通,2018-06-11 17:35:00,163.0,412.23969984054565,31.0
常州普利司通,2018-06-11 17:40:00,143.0,372.672899723053,31.200000762939453
常州普利司通,2018-06-11 17:45:00,125.0,331.4888000488281,30.899999618530273
常州普利司通,2018-06-11 17:50:00,100.0,295.7689998149872,30.80000114440918
常州普利司通,2018-06-11 17:55:00,72.0,246.37799978256226,30.700000762939453
常州普利司通,2018-06-11 18:00:00,41.0,186.85969972610474,30.5
常州普利司通,2018-06-11 18:05:00,71.0,215.87599992752075,30.200000762939453
常州普利司通,2018-06-11 18:10:00,38.0,175.23799991607666,30.200000762939453
常州普利司通,2018-06-11 18:15:00,28.0,155.833899974823,30.0
常州普利司通,2018-06-11 18:20:00,17.0,135.7504998445511,29.80000114440918
常州普利司通,2018-06-11 18:25:00,11.0,120.1191998720169,29.899999618530273
常州普利司通,2018-06-11 18:30:00,12.0,116.76059997081757,29.700000762939453
常州普利司通,2018-06-11 18:35:00,3.0,101.32079994678497,29.600000381469727
常州普利司通,2018-06-11 18:40:00,0.0,88.15879994630814,29.5
常州普利司通,2018-06-11 18:45:00,0.0,74.7796999514103,29.200000762939453
常州普利司通,2018-06-11 18:50:00,0.0,70.54279997944832,29.200000762939453
常州普利司通,2018-06-11 18:55:00,0.0,28.145599991083145,29.0
常州普利司通,2018-06-11 19:00:00,0.0,0.0,29.0
常州普利司通,2018-06-11 19:05:00,0.0,0.0,29.0
常州普利司通,2018-06-11 19:10:00,0.0,0.0,28.899999618530273
常州普利司通,2018-06-11 19:15:00,0.0,0.0,28.899999618530273
常州普利司通,2018-06-11 19:20:00,0.0,0.0,28.80000114440918
常州普利司通,2018-06-11 19:25:00,0.0,0.0,28.600000381469727
常州普利司通,2018-06-11 19:30:00,0.0,0.0,28.399999618530273
常州普利司通,2018-06-11 19:35:00,0.0,0.0,28.30000114440918
常州普利司通,2018-06-11 19:40:00,0.0,0.0,28.30000114440918
常州普利司通,2018-06-11 19:45:00,0.0,0.0,28.30000114440918
常州普利司通,2018-06-11 19:50:00,0.0,0.0,28.100000381469727
常州普利司通,2018-06-11 19:55:00,0.0,0.0,27.899999618530273
常州普利司通,2018-06-11 20:00:00,0.0,0.0,27.700000762939453
常州普利司通,2018-06-11 20:05:00,0.0,0.0,27.600000381469727
常州普利司通,2018-06-11 20:10:00,0.0,0.0,27.5
常州普利司通,2018-06-11 20:15:00,0.0,0.0,27.399999618530273
常州普利司通,2018-06-11 20:20:00,0.0,0.0,27.30000114440918
常州普利司通,2018-06-11 20:25:00,0.0,0.0,27.200000762939453
常州普利司通,2018-06-11 20:30:00,0.0,0.0,27.0
常州普利司通,2018-06-11 20:35:00,0.0,0.0,26.899999618530273
常州普利司通,2018-06-11 20:40:00,0.0,0.0,26.80000114440918
常州普利司通,2018-06-11 20:45:00,0.0,0.0,26.80000114440918
常州普利司通,2018-06-11 20:50:00,0.0,0.0,26.80000114440918
常州普利司通,2018-06-11 20:55:00,0.0,0.0,26.700000762939453
常州普利司通,2018-06-11 21:00:00,0.0,0.0,26.700000762939453
常州普利司通,2018-06-11 21:05:00,0.0,0.0,26.80000114440918
常州普利司通,2018-06-11 21:10:00,0.0,0.0,26.80000114440918
常州普利司通,2018-06-11 21:15:00,0.0,0.0,26.700000762939453
常州普利司通,2018-06-11 21:20:00,0.0,0.0,26.80000114440918
常州普利司通,2018-06-11 21:25:00,0.0,0.0,26.700000762939453
常州普利司通,2018-06-11 21:30:00,0.0,0.0,26.700000762939453
常州普利司通,2018-06-11 21:35:00,0.0,0.0,26.700000762939453
常州普利司通,2018-06-11 21:40:00,0.0,0.0,26.600000381469727
常州普利司通,2018-06-11 21:45:00,0.0,0.0,26.600000381469727
常州普利司通,2018-06-11 21:50:00,0.0,0.0,26.600000381469727
常州普利司通,2018-06-11 21:55:00,0.0,0.0,26.600000381469727
常州普利司通,2018-06-11 22:00:00,0.0,0.0,26.600000381469727
常州普利司通,2018-06-11 22:05:00,0.0,0.0,26.5
常州普利司通,2018-06-11 22:10:00,0.0,0.0,26.5
常州普利司通,2018-06-11 22:15:00,0.0,0.0,26.5
常州普利司通,2018-06-11 22:20:00,0.0,0.0,26.5
常州普利司通,2018-06-11 22:25:00,0.0,0.0,26.5
常州普利司通,2018-06-11 22:30:00,0.0,0.0,26.30000114440918
常州普利司通,2018-06-11 22:35:00,0.0,0.0,26.200000762939453
常州普利司通,2018-06-11 22:40:00,0.0,0.0,26.200000762939453
常州普利司通,2018-06-11 22:45:00,0.0,0.0,26.200000762939453
常州普利司通,2018-06-11 22:50:00,0.0,0.0,26.200000762939453
常州普利司通,2018-06-11 22:55:00,0.0,0.0,26.100000381469727
常州普利司通,2018-06-11 23:00:00,0.0,0.0,26.0
常州普利司通,2018-06-11 23:05:00,0.0,0.0,25.899999618530273
常州普利司通,2018-06-11 23:10:00,0.0,0.0,25.899999618530273
常州普利司通,2018-06-11 23:15:00,0.0,0.0,25.899999618530273
常州普利司通,2018-06-11 23:20:00,0.0,0.0,25.700000762939453
常州普利司通,2018-06-11 23:25:00,0.0,0.0,25.399999618530273
常州普利司通,2018-06-11 23:30:00,0.0,0.0,25.399999618530273
常州普利司通,2018-06-11 23:35:00,0.0,0.0,25.30000114440918
常州普利司通,2018-06-11 23:40:00,0.0,0.0,25.200000762939453
常州普利司通,2018-06-11 23:45:00,0.0,0.0,25.200000762939453
常州普利司通,2018-06-11 23:50:00,0.0,0.0,25.200000762939453
常州普利司通,2018-06-11 23:55:00,0.0,0.0,25.30000114440918
常州普利司通,2018-06-12 00:00:00,0.0,0.0,25.5
常州普利司通,2018-06-12 00:05:00,0.0,0.0,25.5
常州普利司通,2018-06-12 00:10:00,0.0,0.0,25.600000381469727
常州普利司通,2018-06-12 00:15:00,0.0,0.0,25.700000762939453
常州普利司通,2018-06-12 00:20:00,0.0,0.0,25.700000762939453
常州普利司通,2018-06-12 00:25:00,0.0,0.0,25.600000381469727
常州普利司通,2018-06-12 00:30:00,0.0,0.0,25.600000381469727
常州普利司通,2018-06-12 00:35:00,0.0,0.0,25.5
常州普利司通,2018-06-12 00:40:00,0.0,0.0,25.399999618530273
常州普利司通,2018-06-12 00:45:00,0.0,0.0,25.30000114440918
常州普利司通,2018-06-12 00:50:00,0.0,0.0,25.200000762939453
常州普利司通,2018-06-12 00:55:00,0.0,0.0,25.100000381469727
常州普利司通,2018-06-12 01:00:00,0.0,0.0,25.100000381469727
常州普利司通,2018-06-12 01:05:00,0.0,0.0,25.0
常州普利司通,2018-06-12 01:10:00,0.0,0.0,24.899999618530273
常州普利司通,2018-06-12 01:15:00,0.0,0.0,24.899999618530273
常州普利司通,2018-06-12 01:20:00,0.0,0.0,24.80000114440918
常州普利司通,2018-06-12 01:25:00,0.0,0.0,24.80000114440918
常州普利司通,2018-06-12 01:30:00,0.0,0.0,24.700000762939453
常州普利司通,2018-06-12 01:35:00,0.0,0.0,24.80000114440918
常州普利司通,2018-06-12 01:40:00,0.0,0.0,24.700000762939453
常州普利司通,2018-06-12 01:45:00,0.0,0.0,24.700000762939453
常州普利司通,2018-06-12 01:50:00,0.0,0.0,24.700000762939453
常州普利司通,2018-06-12 01:55:00,0.0,0.0,24.700000762939453
常州普利司通,2018-06-12 02:00:00,0.0,0.0,24.600000381469727
常州普利司通,2018-06-12 02:05:00,0.0,0.0,24.600000381469727
常州普利司通,2018-06-12 02:10:00,0.0,0.0,24.5
常州普利司通,2018-06-12 02:15:00,0.0,0.0,24.5
常州普利司通,2018-06-12 02:20:00,0.0,0.0,24.5
常州普利司通,2018-06-12 02:25:00,0.0,0.0,24.5
常州普利司通,2018-06-12 02:30:00,0.0,0.0,24.5
常州普利司通,2018-06-12 02:35:00,0.0,0.0,24.5
常州普利司通,2018-06-12 02:40:00,0.0,0.0,24.399999618530273
常州普利司通,2018-06-12 02:45:00,0.0,0.0,24.200000762939453
常州普利司通,2018-06-12 02:50:00,0.0,0.0,24.100000381469727
常州普利司通,2018-06-12 02:55:00,0.0,0.0,24.0
常州普利司通,2018-06-12 03:00:00,0.0,0.0,23.899999618530273
常州普利司通,2018-06-12 03:05:00,0.0,0.0,23.80000114440918
常州普利司通,2018-06-12 03:10:00,0.0,0.0,23.80000114440918
常州普利司通,2018-06-12 03:15:00,0.0,0.0,23.80000114440918
常州普利司通,2018-06-12 03:20:00,0.0,0.0,23.80000114440918
常州普利司通,2018-06-12 03:25:00,0.0,0.0,23.80000114440918
常州普利司通,2018-06-12 03:30:00,0.0,0.0,23.80000114440918
常州普利司通,2018-06-12 03:35:00,0.0,0.0,23.899999618530273
常州普利司通,2018-06-12 03:40:00,0.0,0.0,24.0
常州普利司通,2018-06-12 03:45:00,0.0,0.0,24.200000762939453
常州普利司通,2018-06-12 03:50:00,0.0,0.0,24.200000762939453
常州普利司通,2018-06-12 03:55:00,0.0,0.0,24.30000114440918
常州普利司通,2018-06-12 04:00:00,0.0,0.0,24.30000114440918
常州普利司通,2018-06-12 04:05:00,0.0,0.0,24.30000114440918
常州普利司通,2018-06-12 04:10:00,0.0,0.0,24.30000114440918
常州普利司通,2018-06-12 04:15:00,0.0,0.0,24.30000114440918
常州普利司通,2018-06-12 04:20:00,0.0,0.0,24.200000762939453
常州普利司通,2018-06-12 04:25:00,0.0,0.0,24.100000381469727
常州普利司通,2018-06-12 04:30:00,0.0,0.0,24.100000381469727
常州普利司通,2018-06-12 04:35:00,0.0,0.0,24.100000381469727
常州普利司通,2018-06-12 04:40:00,0.0,0.0,24.100000381469727
常州普利司通,2018-06-12 04:45:00,0.0,0.0,24.0
常州普利司通,2018-06-12 04:50:00,0.0,0.0,24.0
常州普利司通,2018-06-12 04:55:00,0.0,0.0,24.0
常州普利司通,2018-06-12 05:00:00,0.0,0.0,24.0
常州普利司通,2018-06-12 05:05:00,0.0,0.047199998050928116,24.0
常州普利司通,2018-06-12 05:10:00,0.0,71.36509999632835,24.0
常州普利司通,2018-06-12 05:15:00,0.0,73.45259998738766,24.100000381469727
常州普利司通,2018-06-12 05:20:00,0.0,81.7030999660492,24.100000381469727
常州普利司通,2018-06-12 05:25:00,7.0,103.07730001211166,24.200000762939453
常州普利司通,2018-06-12 05:30:00,9.0,106.23749995231628,24.30000114440918
常州普利司通,2018-06-12 05:35:00,27.0,139.75889998674393,24.30000114440918
常州普利司通,2018-06-12 05:40:00,22.0,140.23729991912842,24.200000762939453
常州普利司通,2018-06-12 05:45:00,30.0,158.32630002498627,24.200000762939453
常州普利司通,2018-06-12 05:50:00,39.0,178.88689994812012,24.30000114440918
常州普利司通,2018-06-12 05:55:00,76.0,263.4658999443054,24.399999618530273
常州普利司通,2018-06-12 06:00:00,66.0,237.39159989356995,24.5
常州普利司通,2018-06-12 06:05:00,38.0,171.11029982566833,24.700000762939453
常州普利司通,2018-06-12 06:10:00,93.0,286.14649987220764,24.700000762939453
常州普利司通,2018-06-12 06:15:00,118.0,360.1724998950958,24.80000114440918
常州普利司通,2018-06-12 06:20:00,80.0,261.55570006370544,24.899999618530273
常州普利司通,2018-06-12 06:25:00,,288.449599981308,
常州普利司通,2018-06-12 06:30:00,133.0,399.60339975357056,25.30000114440918
常州普利司通,2018-06-12 06:35:00,122.0,334.9463996887207,25.30000114440918
常州普利司通,2018-06-12 06:40:00,167.0,429.12679982185364,25.399999618530273
常州普利司通,2018-06-12 06:45:00,47.0,216.07319974899292,25.399999618530273
常州普利司通,2018-06-12 06:50:00,195.0,517.6409997940063,25.399999618530273
常州普利司通,2018-06-12 06:55:00,103.0,339.23319959640503,25.5
常州普利司通,2018-06-12 07:00:00,196.0,567.7694997787476,25.700000762939453
常州普利司通,2018-06-12 07:05:00,102.0,341.3233995437622,25.80000114440918
常州普利司通,2018-06-12 07:10:00,244.0,637.3252997398376,25.80000114440918
常州普利司通,2018-06-12 07:15:00,265.0,682.3546996116638,26.0
常州普利司通,2018-06-12 07:20:00,292.0,729.9104995727539,26.100000381469727
常州普利司通,2018-06-12 07:25:00,286.0,730.3702993392944,26.30000114440918
常州普利司通,2018-06-12 07:30:00,260.0,645.6601996421814,26.30000114440918
常州普利司通,2018-06-12 07:35:00,321.0,805.7944993972778,26.5
常州普利司通,2018-06-12 07:40:00,363.0,894.4806995391846,26.700000762939453
常州普利司通,2018-06-12 07:45:00,366.0,791.717999458313,27.100000381469727
常州普利司通,2018-06-12 07:50:00,357.0,853.1515998840332,27.399999618530273
常州普利司通,2018-06-12 07:55:00,365.0,892.7481994628906,27.5
常州普利司通,2018-06-12 08:00:00,265.0,751.6958999633789,27.600000381469727
常州普利司通,2018-06-12 08:05:00,418.0,1002.158299446106,27.600000381469727
常州普利司通,2018-06-12 08:10:00,426.0,1017.5692987442017,27.700000762939453
常州普利司通,2018-06-12 08:15:00,452.0,1055.0334997177124,27.80000114440918
常州普利司通,2018-06-12 08:20:00,452.0,1064.5613994598389,27.899999618530273
常州普利司通,2018-06-12 08:25:00,475.0,1102.9676990509033,28.0
常州普利司通,2018-06-12 08:30:00,491.0,1125.946699142456,28.100000381469727
常州普利司通,2018-06-12 08:35:00,505.0,1144.9787998199463,28.399999618530273
常州普利司通,2018-06-12 08:40:00,516.0,1172.3249988555908,28.399999618530273
常州普利司通,2018-06-12 08:45:00,527.0,1201.7509994506836,28.80000114440918
常州普利司通,2018-06-12 08:50:00,552.0,1240.3713998794556,28.5
常州普利司通,2018-06-12 08:55:00,557.0,1254.2746992111206,28.80000114440918
常州普利司通,2018-06-12 09:00:00,580.0,1290.9503993988037,29.200000762939453
常州普利司通,2018-06-12 09:05:00,585.0,1313.1956996917725,29.30000114440918
常州普利司通,2018-06-12 09:10:00,600.0,1309.7584991455078,29.30000114440918
常州普利司通,2018-06-12 09:15:00,618.0,1347.3859996795654,29.399999618530273
常州普利司通,2018-06-12 09:20:00,619.0,1344.7627983093262,29.200000762939453
常州普利司通,2018-06-12 09:25:00,640.0,1393.1844997406006,29.700000762939453
常州普利司通,2018-06-12 09:30:00,644.0,1397.6180992126465,30.100000381469727
常州普利司通,2018-06-12 09:35:00,654.0,1426.1710987091064,30.5
常州普利司通,2018-06-12 09:40:00,557.0,1476.1710987091064,30.399999618530273
常州普利司通,2018-06-12 09:45:00,687.0,1447.796298980713,30.399999618530273
常州普利司通,2018-06-12 09:50:00,568.0,1447.8342990875244,30.5
常州普利司通,2018-06-12 09:55:00,652.0,1398.0385990142822,30.399999618530273
